"ID","Viewpoint","Location","Collar","Tie","Skirt","Uniform","Sleeve","NSFW","Mood","Subject","Gender","Time","Author","Remarks"
"20201229-7","Side","Wilderness,Streets","Navy Blue","Red","Navy Blue","White","0","0","1","0","0","1,2","wingheart",""
"20201229-8","Front","School","Navy Blue","White","Navy Blue","Navy Blue","1","0","2","1","0","","耳かき",""
"20201229-9","Side","","Black","Blue","Black","Black","1","1","1","1","0","","エリンギ味噌","Undressing"
"20201230-0","Front","","Black","Yellow","Gray","Black,Brown","1","0","1","1","0","","エリンギ味噌",""
"20201230-1","Front","","Navy Blue","Red","White","White","0","0","2","1","0","","エリンギ味噌",""
"20201230-2","Front","Pool,Wilderness","Navy Blue","Red","Navy Blue","White","0","0","1,2","1","0","0","エリンギ味噌","In Water"
"20201230-3","Front","","Navy Blue","red","","White","0","0","1,2","1","0","","エリンギ味噌",""
"20201230-4","Front","","Navy Blue","Red","Navy Blue","Navy Blue","1","0","1","1","0","","エリンギ味噌",""
"20201230-5","Front,Bottom","Building,Hidden","Blue,Purple","Blue,Purple","Black","Brown","1","1","1","1","0","","カズマサ",""
"20201230-6","Front,Side","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","カズマサ","Weapon,Katana"
"20201230-7","Front,Side","","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","","松竜",""
"20201230-8","Side,Back","Building,Hidden","Black","","Black","Black","1","2","1","1","0","","松竜",""
"20201230-9","Front","House","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","松竜",""
"20201231-0","Side","","Light Blue","Red","Light Blue","White","0","0","1","1","0","","松竜",""
"20201231-1","Front","","Black","Red","Black","Black","1","0","2","1","0","","めんぼー","Pregnancy Test"
"20201231-2","Front","","Black","Green","Black","Black","1","0","1,2","1","0","","東京ヤマネ","Kimetsu no Yaiba,Shinobu Kochou"
"20201231-3","Front","","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","","東京ヤマネ",""
"20201231-4","Front","","Navy Blue","Blue","","White","0","0","1","1","0","","宮城双葉（みやぎん）","Tears"
"20201231-5","Front","School","Black","Red","Black","Black","1","2","1,2","1","0","0","かものめ","Vagina"
"20201231-6","Front","School","Black","Red","Black","Black","1","2","1,2","1","0","0,1","かものめ","Vagina,Exhibitionism"
"20201231-7","Side","Bed","Navy Blue","Light Blue","Navy Blue","White","1","1","1","1","0","","たかへろ",""
"20201231-8","Front","Bed","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","きりんりん","Dialog,Undressing"
"20201231-9","Front,Side","Building","Light Blue","Red","Light Blue","White","0","2","0","1","0","0","伊藤達哉Tatsuya Ito","Breasts,Exhibitionism"
"20210101-0","Front","","White","White","White","Black","1","0","1","1","0","","栗林","Weapon,Gun"
"20210101-1","Front","Building","White","Red","Navy Blue","White","0","2","1","1","0","","えと","Public Toilet,Bondage,Sex Toys"
"20210101-2","Front,Side","Train,Streets","White","Grue","Gray","Translucent White","0","0","1","1","0","0","えと","Armpit"
"20210101-3","Front,Side,Top","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","0","白クマシェイク","Watermelon,In Water"
"20210101-4","Front","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","なのなんの18",""
"20210101-5","Front,Side,Bottom","House,Building","Navy Blue","White","Navy Blue","Navy Blue","1","0","1","1","0","0,1","桃園結","Breasts"
"20210101-6","Front","","White","Navy Blue","Navy Blue","White","0","0","1","1","0","","桃園結",""
"20210101-7","Side","","Navy Blue","Navy Blue","Navy Blue","White","1","0","1,2","1","0","1,2","うさごろう",""
"20210101-8","Front","Wilderness","Black","Red","","White","0","0","1,2","1","0","0","あさん","Demon"
"20210101-9","Front","Building","Navy Blue","Red","Navy Blue","White","1","0","2","1","0","0","くらげ 藍","Windowside"
"20210103-0","Side","Wilderness","Navy Blue","Blue","Navy Blue","White","0","0","2","1","0","0","翠みや子",""
"20210103-1","Front,Side","Wilderness","Gray","Red","","White","1","0","1","1","0","0","飴桜","Flowers"
"20210103-2","Side","Wilderness","Gray","Red","Gray","White,Ivory","1","0","1","1","0","0","飴桜","In Water,Flowers,Locus,Lilypad"
"20210103-3","Front","Wilderness","Black","Red","Black","White","0","0","1,2","1","0","0","飴桜","Flowers,Sakura"
"20210103-4","Front","Streets","White","Red","Navy Blue","White","0","2","0","1","0","0","ふぇむと","Bondage,Pole"
"20210103-5","Front","Building","Dim Blue","Red","Dim Blue","White","0","1","1,2","1","1","0","すりーぴー(suri-pi-)","Dialog,Pantsu,Spreadleg"
"20210103-6","Front","Building,Pool","Navy Blue","Yellow","/","White","0","1","1","1","0","0","たかふみ","Swimsuit,Test Tube"
"20210103-7","Front","","Black","White","/","Black","1","2","1,2","1","0","","たかふみ","Undressing,Vagina,Cum,Pantsu,Food"
"20210103-8","Front,Top","","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","","ヤシ",""
"20210103-9","Side","House,Bed","Navy Blue","Red","Navy Blue","White","0","0","1,2","2","0","","ヤシ",""
"20210104-0","Front","Building,Wilderness","Navy Blue","Red","","White","1","0","1","1","0","0","アルアル",""
"20210104-1","Side","Streets","Black","White","","Black","1","0","1","1","0","0","アルアル","Rainfall,Umbrella"
"20210104-2","Front","","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","0","碧風羽","Water,Belly"
"20210104-3","Back","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","","1","0","1","碧風羽",""
"20210104-4","Front","Wilderness","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","0","落風","Stranded Island,Bottle,In Water"
"20210104-5","Front","Building","Navy Blue","Red","Navy Blue","White","1","0","1,2","1","0","","落風",""
"20210104-6","Front","","Navy Blue","White","Navy Blue","Navy Blue","1","0","2","1","0","","となみ涼","Cow"
"20210104-7","Front,Top","Bed","Black","Red","Gray,White","Ivory","1","1","1","1","0","","みなぎく","Bondage"
"20210104-8","Front,Bottom","Building","Black","Red","Black","Black","1","2","1","1","0","","みなぎく","Bondage"
"20210104-9","Side","Building","Navy Blue","Red","Navy Blue","White","0","2","1","1","0","0","みなぎく","Bondage,Glasses"
"20210105-0","Front,Side","","Navy Blue","Red","Navy Blue","White","0","0","0","1","0","","シャポコ","Machinery,""Out of Service"""
"20210105-1","Front,Side,Top","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","0","シャポコ","Walking on water"
"20210105-2","Front","","Black","Red","Black","White","1","0","2","1","0","","シャポコ",""
"20210105-3","Front","","Navy Blue","Red","Navy Blue","White","0","1","0,1","1","0","","シャポコ","Peeing,Water,Pantsu"
"20210105-4","Front,Side,Top","","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","","シャポコ","Machinery"
"20210105-5","Side","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","0","シャポコ","Machinery"
"20210105-6","Side","Streets,Wilderness","Navy Blue","Red","","White","0","0","2","2","0","0","シャポコ","Yuri"
"20210105-7","Front","","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","","シャポコ","Machinery"
"20210105-8","Side,Back","Building","Navy Blue","Navy Blue","Navy Blue","White","0","2","1","1","0","","みなぎく","Bondage,Collar"
"20210105-9","Side","Bed,Building,Hotel","Navy Blue","Red","Navy Blue","Purple","1","1","1","1","0","","みなぎく","Collar"
"20210106-0","Front,Side","Train,Streets","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","0","シャポコ","Bunny"
"20210106-1","Front","","Black","White","Black","Black","1","0","1","1","0","","やや","Thighs"
"20210106-2","Front","","Navy Blue","Red","Navy Blue","White","0","2","0,1","1","0","0","たわしはいなり","Vagina,Undressing,Exhibitionism"
"20210106-3","Front","","Navy Blue","Red","Navy Blue","White","0","1","0,1","1","0","","たわしはいなり","Undressing,Exhibitionism,Pantsu"
"20210106-4","Front,Side,Back","School","Navy Blue","Red","Navy Blue","White,Pink","1","0","1","6","0","0","betock","Art room"
"20210106-5","Front","","Black","Red","","White","1","0","2","1","0","","フリルイズム☆","Karakai Jouzu no Takagi-san,Takagi"
"20210106-6","Front,Side","","Black","Red","Black","Black","1","0","1","1","0","","さき千鈴","Cat,Fox,Growl"
"20210106-7","Front","Streets","Navy Blue","Red","Navy Blue","Ivory","1","0","1,2","1","0","0","椎奈碧/半ライス","Date"
"20210106-8","Front","","Navy Blue","Red","Navy Blue","Navy Blue","1","1","1,2","1","0","","あかりん","Rope"
"20210106-9","Side,Back","","Black","","Black","White","0,1","1","1","1","0","","ルッチーフ","Yuri"
"20210107-0","Front","","Navy Blue","Red","","White","1","0","1","2","0","","ルッチーフ","Yuri"
"20210107-1","Front,Side","","Navy Blue","Dim Blue","Black","White","0","0","1","1","0","","ルッチーフ","Hot"
"20210107-2","Front","","Black","Light Grue","Black","Black","1","0","1","1","0","","Akatuki","Weapon,Katana,Azur Lane,Takao"
"20210107-3","Front","Streets,Wilderness","Black","Light Blue","Black","White","1","0","1","1","0","0","へちま","Confession"
"20210107-4","Bottom","Wilderness","","Blue","Blue","White","0","2","1","1","0","0","あかつき茜","Pantsu,Kantai Collection,Shimakaze"
"20210107-5","Side,Top","House","Dim Red","Red","Dim Red","White","0","0","0","1","0","","makki","In Water,Bathtub"
"20210107-6","Front,Side,Bottom","Building","Black,Brown","Red","Black,Brown","White","1","2","1,2","2","0,1","0,1","makki","Handjob,Fendom,Penis"
"20210107-7","Front","","Black","Black","","White,Red,Brown","1","0","2","2","0","","たかへろ","Breasts,Yuru Yuri,Himawari Furutani,Sakurako Oomuro,Yuri"
"20210107-8","Back","","Black","","White,Red,Brown","White,Red,Brown","1","1","","1","0","","たかへろ","Undressing,Yuru Yuri,Himawari Furutani"
"20210107-9","Side","Building,House","Black","","White,Red,Brown","White,Red,Brown","1","1","1","2","0","0","たかへろ","Rainfall,Water,Yuri,Yuru Yuri,Himawari Furutani,Sakurako Oomuro"
"20210109-0","Front,Side","","Black","Red","Black","White","1","2","1,2","2","0,1","","makki","Male Masturbation,Undressing,Breasts,Penis"
"20210109-1","Side,Front,Top","Toilet,Building","Black","Red","Black","White","1","2","1","2","0,1","0","makki","Footjob,Male Masturbation,Penis,Orgasm,Cum"
"20210109-2","Front","Wilderness","Navy Blue","Orange","Navy Blue","White","1","0","2","1","0","1","靑橘 CheongGyul","In Water"
"20210109-3","Side","Streets,Wilderness","Navy Blue","Red","","White","1","0","1","1","0","0","靑橘 CheongGyul","Rainfall,Umbrella"
"20210109-4","Front","Building","Navy Blue","Red","","White","0","0","1","1","0","0,1","靑橘 CheongGyul","Hairdressing"
"20210109-5","Front","Wilderness","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","0","靑橘 CheongGyul",""
"20210109-6","Front","Streets,Store","Navy Blue","Reed","","White","1","0","1","1","0","0","靑橘 CheongGyul",""
"20210109-7","Front","Streets,Store","Navy Blue","Red","Navy Blue","Navy Blue","0","0","1","1","0","2","靑橘 CheongGyul","Umbrella"
"20210109-8","Front","","Navy Blue","Red","Navy Blue","White","0","0","2","1","0","","舞々子(まいまいこ)",""
"20210109-9","Front","Wilderness","Navy Blue","Navy Blue","Navy Blue","White","0","0","2","1","0","0","あすみるく",""
"20210110-3","Front","","Navy Blue","White","","Navy Blue","1","0","1,2","1","0","","あすみるく","Earring"
"20210110-4","Side","Building,School","Navy Blue","Red","","Navy Blue","1","0","1","1","0","","sheepD",""
"20210110-5","Front","Rooftop,Building","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","0","sheepD",""
"20210110-6","Side","Rooftop,Building","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","1","sheepD","Smartphone"
"20210110-7","Side","Rooftop,Building","Navy Blue","Light Blue","Navy Blue","White,Ivory","1","0","1","1","0","0,1","sheepD","Animal"
"20210110-8","Side","Building,Streets","Navy Blue","Light Blue","","White","0","0","0,1","1","0","0,1","sheepD",""
"20210110-9","Side","Rooftop,Building","Black","Dim Blue","Black","White","0","0","1,2","1","0","1","sheepD",""
"20210110-10","Front","","White","Red","White","White","","2","1,2","1","0","","りゅんぬ","Intercourse,Penis,Vagina,Cum"
"20210110-11","Front,Side","Wilderness","Navy Blue","Navy Blue,Grue","/","Navy Blue","1","2","1,2","1","0","0","りゅんぬ","Intercourse,Vagina"
"20210110-12","Front","School","Navy Blue","Navy Blue,Light Blue","Navy Blue","Navy Blue","1","0","2","1","0","","りゅんぬ",""
"20210110-13","Front,Side","Building,Hidden","Navy Blue","Navy Blue,Grue","Navy Blue","Translucent White","0","2","1","1","0","","りゅんぬ","Breasts"
"20210110-14","Top","Wilderness","White","Red","Black","Black","1","2","1","1","0","0","りゅんぬ","Dialog,Cum,Breasts,Vagina"
"20210110-15","Front,Bottom","Building,Elevator,Hidden","Black","Navy Blue","Black","White","0","2","1","1","0","","りゅんぬ","Undressing,Exhibitonism,Pantsu,Vagina"
"20210110-16","Front","Building,Elevator,Hidden","Black","Navy Blue","Black","White","0","0","1,2","1","0","","りゅんぬ",""
"20210110-17","Front,Top","Bed","White","Red","Black","Black","1","2","1","1","0","","りゅんぬ","Vagina"
"20210110-18","Side","School","Black","Black","","White","1","0","1","2","0","","sheepD","Yuri,Dressing up"
"20210110-19","Front,Side","","White","Navy Blue","Navy Blue","White","0","0","1","1","0","","まるよ","Yuru Yuri,Rin Shima,Book"
"20210111-0","Front","","White","Green","Black","Black","1","0","1","1","0","","🦝","Eating lolipop"
"20210111-1","Front","","Navy Blue","Red","Navy Blue","Navy Blue","1","2","1","1","0","","ふぇむと","Bondage,Vibrator,Pantsu,Sitting,Gag,Fate Series,Saber"
"20210111-2","Front","","White","Light Blue","Black","White","1","2","1","1","0","","ふぇむと","Bondage,Gag,Ryuou no Shigoto!,Ginko Sora"
"20210111-3","Front","","White","Red","Black","Black","0","2","1","1","0","","ふぇむと","Bondage,Vibrator,Pantsu,Kantai Collection,Shiratsuyu"
"20210111-4","Front","Bathtub,Building","Black","Red","Black","Black","1","0","0","1","0","","キツネコフ","In Water"
"20210111-5","Top","Bed","Pink","Pink","Pink","White","0","0","2","1","0","","なまつい",""
"20210111-6","Side","Temple,Streets,Wilderness","Black","Yellow","","Black","1","0","1","1","0","0","Shioya",""
"20210111-7","Front","","Navy Blue","Red","","White","1","0","1","1","0","","Shioya",""
"20210111-8","Front","Wilderness","Black","Red","Black","White","0","0","1,2","1","0","1","Shioya",""
"20210111-9","Front","School","Navy Blue","Red,Pink,Magenta","Navy Blue","White","0","0","1","1","0","","更紗灯弾",""
"20210112-0","Front","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","a killer","Cosmetics"
"20210112-1","Side","","Gray","Red","Gray","White","1","0","1","1","0","","a killer","Electronics"
"20210112-2","Front,Side","","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","","a killer","Headphones,Music"
"20210112-3","Front","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","a killer","Weapon,Guns"
"20210112-4","Side","Streets","Black","White","Black","Black","1","0","2","1","0","0","ぺんたごん","Dialog"
"20210112-5","Side","","Black","Red","/","White","1","2","0","1","0","","胡座親父","Pantsu,Bondage"
"20210112-6","Front","","Navy Blue","White","Navy Blue","White","1","0","2","3","0","","こたつね","Fox,Cat"
"20210112-7","Front","","Navy Blue","White","Navy Blue","Navy Blue","1","0","2","1","0","","こたつね","Fox,Cat"
"20210112-8","Front,Side","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","こたつね","Demon"
"20210112-9","Front","","Navy Blue","Red","Navy Blue","White","1","0","1","1","0","","こたつね","Angel"
"20210113-2","Front","","Navy Blue","Red","Navy Blue","White","0","0","1","1","0","","こたつね","Pesticide"
"20210113-3","Front,Side","Building,Restaurant,McDonald","Navy Blue","Blue,Light Blue","Navy Blue","White","0","0","1,2","3","0","1","こたつね","Yuri"
